bool_is_main,node_receipt_timestamp,unk,major_version,minor_version,miner_reported_timestamp,nonce
1,1551753378305,0,10,10,1551753319,152146
1,1551753386131,0,10,10,1551753378,16852
1,1551753437951,0,10,10,1551753386,83273
1,1551753503725,0,10,10,1551753438,436259179
1,1551753583032,0,10,10,1551753503,43484
1,1551753588965,0,10,10,1551753582,771763733
1,1551753780878,0,10,10,1551753588,4227930293
1,1551753886838,0,10,10,1551753781,338850
1,1551753942362,0,10,10,1551753886,1718027392
1,1551754260598,0,10,10,1551754182,3825273742
1,1551754366265,0,10,10,1551754260,3238261983
1,1551754416680,0,10,10,1551754365,3305245006
1,1551754423504,0,10,10,1551754416,715831804
1,1551754620830,0,10,10,1551754423,2283107247
1,1551754769287,0,10,10,1551754736,61494
1,1551754841940,0,10,10,1551754768,1185968346
1,1551754931069,0,10,10,1551754841,1851800336
1,1551754974712,0,10,10,1551754931,584
1,1551755139338,0,10,10,1551754974,201352799
1,1551755329478,0,10,10,1551755138,1862597232
1,1551755347095,0,10,10,1551755329,33600272
1,1551755680351,0,10,10,1551755347,3193341
1,1551755700134,0,10,10,1551755680,49111
1,1551755843926,0,10,10,1551755699,3439336457
1,1551755912955,0,10,10,1551755843,1098650
1,1551756255501,0,10,10,1551756141,956341779
1,1551756287144,0,10,10,1551756255,101676
1,1551756296114,0,10,10,1551756287,1308643809
1,1551756310330,0,10,10,1551756295,2566946818
1,1551756326552,0,10,10,1551756309,3724579763
1,1551756353050,0,10,10,1551756326,3993033669
1,1551756374287,0,10,10,1551756352,1459670377
1,1551756454352,0,10,10,1551756373,3087071488
1,1551756722025,0,10,10,1551756670,251792963
1,1551756769980,0,10,10,1551756721,430284
1,1551757063500,0,10,10,1551757001,302142795
1,1551757089933,0,10,10,1551757063,2650874601
1,1551757147678,0,10,10,1551757089,1661085691
1,1551757298629,0,10,10,1551757147,1057380862
1,1551757375010,0,10,10,1551757298,3070522264
1,1551757432911,0,10,10,1551757375,1431682557
1,1551757502066,0,10,10,1551757432,2332219053
1,1551757539550,0,10,10,1551757501,3070231790
1,1551757667438,0,10,10,1551757539,177293
1,1551757824581,0,10,10,1551757667,2634031155
1,1551758157571,0,10,10,1551758040,3104111124
1,1551758232164,0,10,10,1551758157,1375901280
1,1551758283522,0,10,10,1551758231,989906349
1,1551758322814,0,10,10,1551758283,202308
1,1551758379912,0,10,10,1551758322,3087161427
1,1551758469253,0,10,10,1551758380,236109
1,1551758500925,0,10,10,1551758469,84761
1,1551758512506,0,10,10,1551758500,1778413596
1,1551758850788,0,10,10,1551758727,3825222456
1,1551758994948,0,10,10,1551758851,445398
1,1551759202984,0,10,10,1551758994,1963532437
1,1551759310532,0,10,10,1551759202,2145446444
1,1551759422240,0,10,10,1551759361,234393
1,1551759643433,0,10,10,1551759422,648107
1,1551759657132,0,10,10,1551759643,4244669923
1,1551759737826,0,10,10,1551759657,231237
1,1551759751551,0,10,10,1551759737,2505404223
1,1551759782471,0,10,10,1551759751,3338723470
1,1551759825177,0,10,10,1551759782,41003
1,1551759962865,0,10,10,1551759824,446307634
1,1551759983313,0,10,10,1551759962,2801851586
1,1551760007800,0,10,10,1551759983,446286846
1,1551760126779,0,10,10,1551760007,230756
1,1551760301707,0,10,10,1551760126,2516600646
1,1551760497188,0,10,10,1551760301,1239458
1,1551760867233,0,10,10,1551760731,956662916
1,1551761097025,0,10,10,1551761084,822113489
1,1551761511497,0,10,10,1551761302,1912765659
1,1551761525798,0,10,10,1551761511,3003156043
1,1551761585533,0,10,10,1551761525,33599
1,1551761707222,0,10,10,1551761585,541037
1,1551761782036,0,10,10,1551761707,425614
1,1551761831624,0,10,10,1551761782,570456710
1,1551761878104,0,10,10,1551761831,1912732432
1,1551761944368,0,10,10,1551761877,4043487678
1,1551762223231,0,10,10,1551762161,2432942100
1,1551762307525,0,10,10,1551762223,353304
1,1551762466295,0,10,10,1551762307,3758178142
1,1551762754806,0,10,10,1551762706,54779
1,1551762875680,0,10,10,1551762755,370675
1,1551763051136,0,10,10,1551762875,2869351515
1,1551763133220,0,10,10,1551763051,136545
1,1551763210519,0,10,10,1551763133,587298982
1,1551763322658,0,10,10,1551763210,2023354103
1,1551763506004,0,10,10,1551763322,2198322424
1,1551763653876,0,10,10,1551763505,8090
1,1551763663291,0,10,10,1551763653,2164282544
1,1551763947341,0,10,10,1551763934,62633
1,1551764306839,0,10,10,1551764168,1560286157
1,1551764358330,0,10,10,1551764306,4060179623
1,1551764440491,0,10,10,1551764358,545296913
1,1551764468030,0,10,10,1551764440,3540061013
1,1551764883867,0,10,10,1551764700,3087007801
1,1551765121595,0,10,10,1551765110,3070258052
1,1551765297348,0,10,10,1551765121,1661132393
1,1551765380743,0,10,10,1551765296,3992979435
1,1551765404379,0,10,10,1551765380,4127256142
1,1551765584682,0,10,10,1551765404,3557042875
1,1551765598239,0,10,10,1551765584,4160754932
1,1551765653158,0,10,10,1551765598,234079
1,1551765963935,0,10,10,1551765653,950472
1,1551766226309,0,10,10,1551766195,922788297
1,1551766252746,0,10,10,1551766226,82148
1,1551766257012,0,10,10,1551766252,12587849
1,1551766658905,0,10,10,1551766257,3154296104
1,1551766697694,0,10,10,1551766659,357931966
1,1551766715002,0,10,10,1551766697,2503
1,1551766990308,0,10,10,1551766715,10286629
1,1551767392156,0,10,10,1551766990,442826
1,1551767463351,0,10,10,1551767391,3724738271
1,1551767558491,0,10,10,1551767461,3255043580
1,1551767563956,0,10,10,1551767561,6291886
1,1551767964810,0,10,10,1551767776,2290149734
1,1551768155728,0,10,10,1551768094,12952563
1,1551768212775,0,10,10,1551768155,771906526
1,1551768265387,0,10,10,1551768212,3019997088
1,1551768308173,0,10,10,1551768265,24401
1,1551768467076,0,10,10,1551768308,3557208829
1,1551768478955,0,10,10,1551768467,281
1,1551768518900,0,10,10,1551768478,2122978
1,1551768578516,0,10,10,1551768519,4228015321
1,1551768585322,0,10,10,1551768578,637549335
1,1551768689588,0,10,10,1551768585,314226
1,1551768829426,0,10,10,1551768689,3758219626
1,1551769210399,0,10,10,1551769069,4261808685
1,1551769223392,0,10,10,1551769210,385908130
1,1551769289751,0,10,10,1551769223,3389156050
1,1551769443180,0,10,10,1551769289,1191183612
1,1551769549093,0,10,10,1551769443,3858913593
1,1551769560880,0,10,10,1551769549,939550297
1,1551769761692,0,10,10,1551769560,1482
1,1551769811924,0,10,10,1551769761,165348
1,1551769854853,0,10,10,1551769811,118364
1,1551769865062,0,10,10,1551769855,3758103217
1,1551769926713,0,10,10,1551769865,10358
1,1551770415930,0,10,10,1551769927,19510
1,1551770436637,0,10,10,1551770415,406685
1,1551770487036,0,10,10,1551770436,3430932
1,1551770551817,0,10,10,1551770487,142660105
1,1551770586462,0,10,10,1551770551,3808630873
1,1551770911443,0,10,10,1551770826,5701645
1,1551770998751,0,10,10,1551770911,3254903273
1,1551771058604,0,10,10,1551770998,3288495935
1,1551771173792,0,10,10,1551771058,2315537255
1,1551771381705,0,10,10,1551771174,467076675
1,1551771612701,0,10,10,1551771382,720609
1,1551771704533,0,10,10,1551771612,904230
1,1551771793812,0,10,10,1551771705,271723
1,1551772043114,0,10,10,1551771793,2322312
1,1551772056240,0,10,10,1551772043,17669
1,1551772147270,0,10,10,1551772056,3204467297
1,1551772525905,0,10,10,1551772378,2416278891
1,1551772670546,0,10,10,1551772525,597150
1,1551772718386,0,10,10,1551772670,224479
1,1551773140489,0,10,10,1551772718,85028277
1,1551773231444,0,10,10,1551773140,1744929190
1,1551773296371,0,10,10,1551773231,1073796536
1,1551773343812,0,10,10,1551773296,1073773864
1,1551773386307,0,10,10,1551773343,242422
1,1551773714220,0,10,10,1551773594,2768572889
1,1551773735822,0,10,10,1551773714,3937061693
1,1551773886079,0,10,10,1551773736,694775
1,1551773989373,0,10,10,1551773885,1308706106
1,1551774018922,0,10,10,1551773989,95815
1,1551774096072,0,10,10,1551774018,1728102390
1,1551774260586,0,10,10,1551774096,3500631
1,1551774338402,0,10,10,1551774261,102906
1,1551774371281,0,10,10,1551774338,94782
1,1551774561313,0,10,10,1551774371,755509973
1,1551774648474,0,10,10,1551774561,233646
1,1551774761159,0,10,10,1551774648,519659
1,1551774910609,0,10,10,1551774761,3154190154
1,1551774999870,0,10,10,1551774910,2198056027
1,1551775270409,0,10,10,1551775219,4127335692
1,1551775509065,0,10,10,1551775477,2382446731
1,1551775527613,0,10,10,1551775509,920364452
1,1551775539223,0,10,10,1551775527,81
1,1551775695723,0,10,10,1551775538,1073769091
1,1551775717371,0,10,10,1551775695,2046820927
1,1551775730543,0,10,10,1551775717,3579144053
1,1551775872969,0,10,10,1551775730,3036683258
1,1551776034416,0,10,10,1551775872,252107837
1,1551776111043,0,10,10,1551776033,721632018
1,1551776142556,0,10,10,1551776111,3758122188
1,1551776164522,0,10,10,1551776142,3422642728
1,1551776201649,0,10,10,1551776184,1873348
1,1551776219695,0,10,10,1551776201,1073755588
1,1551776409947,0,10,10,1551776219,620784023
1,1551776525324,0,10,10,1551776409,468671
1,1551776560674,0,10,10,1551776525,10528612
1,1551776736341,0,10,10,1551776560,4968
1,1551776802169,0,10,10,1551776736,1644609707
1,1551776894949,0,10,10,1551776802,150314
1,1551776950606,0,10,10,1551776895,1711419535
1,1551776966317,0,10,10,1551776950,838894513
1,1551776984844,0,10,10,1551776966,2583740084
1,1551777250544,0,10,10,1551777224,189
1,1551777540173,0,10,10,1551777456,4127231829
1,1551777590428,0,10,10,1551777539,4093774911
1,1551777618327,0,10,10,1551777590,1040247338
1,1551777839303,0,10,10,1551777618,3221279930
1,1551777960593,0,10,10,1551777839,288386
1,1551777990064,0,10,10,1551777960,3288350914
1,1551778046011,0,10,10,1551777990,140841
1,1551778169872,0,10,10,1551778045,805416933
1,1551778187361,0,10,10,1551778170,1862314506
1,1551778269442,0,10,10,1551778187,2184694
1,1551778326760,0,10,10,1551778269,3540147675
1,1551778435633,0,10,10,1551778326,3238045777
1,1551778450177,0,10,10,1551778436,12657609
1,1551778487404,0,10,10,1551778450,433808
1,1551778505268,0,10,10,1551778487,32800
1,1551778522356,0,10,10,1551778505,357926819
1,1551778640591,0,10,10,1551778522,4093664311
1,1551778753145,0,10,10,1551778640,85461
1,1551778857230,0,10,10,1551778752,738321695
1,1551778983532,0,10,10,1551778857,688793
1,1551779129378,0,10,10,1551778983,204667
1,1551779435701,0,10,10,1551779343,3514966621
1,1551779491158,0,10,10,1551779436,123847
1,1551779553529,0,10,10,1551779490,84792
1,1551779732382,0,10,10,1551779553,889222551
1,1551779850638,0,10,10,1551779732,2114256390
1,1551779867079,0,10,10,1551779850,2734728468
1,1551779901730,0,10,10,1551779867,3707807212
1,1551780310693,0,10,10,1551779901,20113
1,1551780512876,0,10,10,1551780310,1426180667
1,1551780537479,0,10,10,1551780512,889255945
1,1551780584748,0,10,10,1551780538,296850
1,1551780688220,0,10,10,1551780585,7918
1,1551780913447,0,10,10,1551780688,192328
1,1551780931742,0,10,10,1551780913,250119
1,1551781275110,0,10,10,1551780932,1862684207
1,1551781302973,0,10,10,1551781274,1275134882
1,1551781472624,0,10,10,1551781302,2399480074
1,1551781508667,0,10,10,1551781472,11235449
1,1551781558497,0,10,10,1551781508,3103917166
1,1551781692964,0,10,10,1551781558,4093748685
1,1551781709153,0,10,10,1551781692,6310040
1,1551781754450,0,10,10,1551781709,2265041403
1,1551781932162,0,10,10,1551781754,604094020
1,1551782164309,0,10,10,1551782155,738211070
1,1551782974329,0,10,10,1551782827,403045689
1,1551783035759,0,10,10,1551782973,2365652740
1,1551783198621,0,10,10,1551783035,604319015
1,1551783247528,0,10,10,1551783198,3579178512
1,1551783463564,0,10,10,1551783247,3579170760
1,1551783805952,0,10,10,1551783463,2081309232
1,1551783933033,0,10,10,1551783805,402749017
1,1551784158942,0,10,10,1551783932,555162
1,1551784255658,0,10,10,1551784159,41992
1,1551784263757,0,10,10,1551784255,36849
1,1551784318292,0,10,10,1551784264,6346
1,1551784392653,0,10,10,1551784317,353575
1,1551784398473,0,10,10,1551784392,3137350993
1,1551784405195,0,10,10,1551784398,2863314118
1,1551784529174,0,10,10,1551784405,920410630
1,1551784689329,0,10,10,1551784529,1929689909
1,1551784781665,0,10,10,1551784778,268435978
1,1551784806315,0,10,10,1551784781,2449528677
1,1551785211173,0,10,10,1551785013,1627924274
1,1551785324163,0,10,10,1551785210,2634325629
1,1551785372782,0,10,10,1551785324,2855444
1,1551785388348,0,10,10,1551785372,2332088181
1,1551785627121,0,10,10,1551785389,3669
1,1551785665545,0,10,10,1551785627,4194402739
1,1551785886623,0,10,10,1551785870,1493212445
1,1551785896313,0,10,10,1551785886,1073748453
1,1551785957385,0,10,10,1551785896,2332195037
1,1551785972790,0,10,10,1551785957,1426101657
1,1551786016631,0,10,10,1551785972,4144086947
1,1551786136539,0,10,10,1551786016,2432744052
1,1551786147133,0,10,10,1551786136,2516605440
1,1551786246245,0,10,10,1551786147,113899
1,1551786606386,0,10,10,1551786246,1125666
1,1551786750303,0,10,10,1551786606,771780770
1,1551786908400,0,10,10,1551786749,2315682198
1,1551786999215,0,10,10,1551786908,859064568
1,1551787023335,0,10,10,1551786999,36319
1,1551787153016,0,10,10,1551787095,95953
1,1551787379092,0,10,10,1551787153,1242120247
1,1551787417714,0,10,10,1551787379,33597385
1,1551787487582,0,10,10,1551787417,2102432740
1,1551787600921,0,10,10,1551787487,671098983
1,1551787655929,0,10,10,1551787599,687923269
1,1551787689809,0,10,10,1551787655,2197900942
1,1551787869535,0,10,10,1551787690,12695967
1,1551788426408,0,10,10,1551787869,964517
1,1551788584299,0,10,10,1551788426,53638
1,1551788967630,0,10,10,1551788584,2261162
1,1551789036873,0,10,10,1551788967,2863366811
1,1551789076759,0,10,10,1551789036,3937072807
1,1551789211428,0,10,10,1551789077,3758956656
1,1551789272750,0,10,10,1551789210,4009928696
1,1551789361327,0,10,10,1551789272,2146444108
1,1551789442848,0,10,10,1551789361,178314
1,1551789454555,0,10,10,1551789441,4060116110
1,1551789540374,0,10,10,1551789454,9882
1,1551789574343,0,10,10,1551789540,859002875
1,1551789611009,0,10,10,1551789574,1107331256
1,1551789703595,0,10,10,1551789610,923013859
1,1551789784032,0,10,10,1551789703,142624371
1,1551790074920,0,10,10,1551790023,344507
1,1551790138641,0,10,10,1551790074,4026703845
1,1551790178474,0,10,10,1551790138,2332049791
1,1551790307020,0,10,10,1551790178,4160795194
1,1551790459049,0,10,10,1551790306,3724959108
1,1551790486131,0,10,10,1551790459,292207
1,1551790496706,0,10,10,1551790486,10496814
1,1551790599633,0,10,10,1551790496,2852136346
1,1551790782809,0,10,10,1551790599,1111453
1,1551790837872,0,10,10,1551790782,8460551
1,1551791089429,0,10,10,1551791077,3828
1,1551791325686,0,10,10,1551791318,100678170
1,1551791777534,0,10,10,1551791740,251757018
1,1551791849271,0,10,10,1551791818,503341629
1,1551791918344,0,10,10,1551791849,3166719553
1,1551791937015,0,10,10,1551791917,4217021
1,1551791947806,0,10,10,1551791936,3238030125
1,1551792005192,0,10,10,1551791947,1912757853
1,1551792043102,0,10,10,1551792005,2986396700
1,1551792150113,0,10,10,1551792043,2382540012
1,1551792212299,0,10,10,1551792150,238424
1,1551792241086,0,10,10,1551792211,32938
1,1551792256070,0,10,10,1551792241,10501946
1,1551792281550,0,10,10,1551792256,687883345
1,1551792294460,0,10,10,1551792281,2952795942
1,1551792408683,0,10,10,1551792294,1375789255
1,1551792525537,0,10,10,1551792518,16182
1,1551792603928,0,10,10,1551792525,236704
1,1551792729446,0,10,10,1551792603,1979804547
1,1551792872425,0,10,10,1551792729,3318863460
1,1551792910671,0,10,10,1551792872,118713
1,1551793010052,0,10,10,1551792910,2852326493
1,1551793139524,0,10,10,1551793009,3607461852
1,1551793409416,0,10,10,1551793139,2013365707
1,1551793622629,0,10,10,1551793619,1459621878
1,1551794029530,0,10,10,1551793844,1275241799
1,1551794224312,0,10,10,1551794029,1073743724
1,1551794404424,0,10,10,1551794224,663270
1,1551794435558,0,10,10,1551794405,75911
1,1551794548413,0,10,10,1551794435,1023419276
1,1551794619864,0,10,10,1551794548,715886347
1,1551794902827,0,10,10,1551794859,685495
1,1551794909397,0,10,10,1551794902,603993164
1,1551795066437,0,10,10,1551794909,318692
1,1551795357261,0,10,10,1551795283,3707962136
1,1551795478659,0,10,10,1551795356,3036683444
1,1551795543714,0,10,10,1551795479,1912627527
1,1551795689014,0,10,10,1551795543,822103461
1,1551795748656,0,10,10,1551795688,84106344
1,1551795858433,0,10,10,1551795748,2287951033
1,1551795920472,0,10,10,1551795858,386046675
1,1551796106332,0,10,10,1551795920,2281725094
1,1551796131175,0,10,10,1551796106,40192
1,1551796255115,0,10,10,1551796130,654641941
1,1551796394679,0,10,10,1551796254,4048227619
1,1551796471122,0,10,10,1551796394,1862513881
1,1551796519648,0,10,10,1551796471,363906
1,1551796732053,0,10,10,1551796519,224518
1,1551796762575,0,10,10,1551796731,1912682874
1,1551796896976,0,10,10,1551796762,3420499186
1,1551797315448,0,10,10,1551796897,3925981611
1,1551797378056,0,10,10,1551797315,306361
1,1551797439232,0,10,10,1551797377,386038441
1,1551797628270,0,10,10,1551797439,1610680225
1,1551797721955,0,10,10,1551797628,686426
1,1551797793483,0,10,10,1551797722,3355624381
1,1551797878247,0,10,10,1551797793,1644174652
1,1551798064479,0,10,10,1551797878,3859032356
1,1551798332046,0,10,10,1551798064,215780
1,1551798335937,0,10,10,1551798332,2147489264
1,1551798342435,0,10,10,1551798335,3395710656
1,1551798368033,0,10,10,1551798342,2388697629
1,1551798446699,0,10,10,1551798367,3458932160
1,1551798753662,0,10,10,1551798686,3865498574
1,1551799037169,0,10,10,1551798993,22917
1,1551799084589,0,10,10,1551799037,120573
1,1551799092002,0,10,10,1551799085,15937
1,1551799163366,0,10,10,1551799091,4211282384
1,1551799255391,0,10,10,1551799163,1526799530
1,1551799278427,0,10,10,1551799255,168473
1,1551799424286,0,10,10,1551799278,419467966
1,1551799430713,0,10,10,1551799424,289753
1,1551799503317,0,10,10,1551799430,506734
1,1551799554539,0,10,10,1551799503,235664
1,1551799632838,0,10,10,1551799554,33763336
1,1551799825291,0,10,10,1551799632,3305169471
1,1551799869816,0,10,10,1551799825,3909174610
1,1551800000750,0,10,10,1551799870,102244
1,1551800025946,0,10,10,1551800001,49621
1,1551800257121,0,10,10,1551800245,2432724618
1,1551800445475,0,10,10,1551800257,1660126
1,1551800629383,0,10,10,1551800445,2533857261
1,1551800674220,0,10,10,1551800628,2483124980
1,1551800735157,0,10,10,1551800674,497084
1,1551800755544,0,10,10,1551800735,1811992792
1,1551800790854,0,10,10,1551800756,7035775
1,1551800803534,0,10,10,1551800790,3221229489
1,1551801165388,0,10,10,1551800804,3579310437
1,1551801296391,0,10,10,1551801165,3775299416
1,1551801350321,0,10,10,1551801295,251801873
1,1551801362105,0,10,10,1551801349,989884644
1,1551801420850,0,10,10,1551801361,3758164156
1,1551801459842,0,10,10,1551801420,3006523007
1,1551801479450,0,10,10,1551801459,30642
1,1551801513210,0,10,10,1551801479,3055572020
1,1551801527216,0,10,10,1551801512,100697942
1,1551801583978,0,10,10,1551801538,4256645
1,1551801912315,0,10,10,1551801881,12764627
1,1551802113757,0,10,10,1551801911,3825498525
1,1551802133704,0,10,10,1551802113,1577112734
1,1551802185072,0,10,10,1551802133,141006
1,1551802661683,0,10,10,1551802185,67287
1,1551802755598,0,10,10,1551802661,7245
1,1551802862589,0,10,10,1551802756,2516860626
1,1551803097479,0,10,10,1551803075,1929433559
1,1551803340419,0,10,10,1551803303,3976263048
1,1551803345442,0,10,10,1551803340,6312354
1,1551803571947,0,10,10,1551803345,4177635541
1,1551803611993,0,10,10,1551803571,533334
1,1551803632573,0,10,10,1551803611,3909144721
1,1551803770136,0,10,10,1551803632,1560658338
1,1551803858984,0,10,10,1551803769,4261656393
1,1551803866846,0,10,10,1551803859,19394
1,1551804237517,0,10,10,1551804107,780703
1,1551804260431,0,10,10,1551804237,3070293844
1,1551804317108,0,10,10,1551804260,3674356892
1,1551804412027,0,10,10,1551804317,788797878
1,1551804426909,0,10,10,1551804411,2541
1,1551804487002,0,10,10,1551804427,182323
1,1551804576293,0,10,10,1551804486,1073780058
1,1551804754801,0,10,10,1551804577,3221294970
1,1551805220246,0,10,10,1551804994,688228372
1,1551805256379,0,10,10,1551805220,225554
1,1551805361417,0,10,10,1551805255,3238005296
1,1551805367009,0,10,10,1551805361,1929380071
1,1551805621653,0,10,10,1551805576,33681598
1,1551805645540,0,10,10,1551805621,41839
1,1551805821648,0,10,10,1551805645,1610695088
1,1551805850440,0,10,10,1551805821,1610634154
1,1551805909744,0,10,10,1551805850,3926024874
1,1551805939598,0,10,10,1551805909,738307044
1,1551806048154,0,10,10,1551805939,552315
1,1551806124370,0,10,10,1551806048,4223990
1,1551806477717,0,10,10,1551806364,1156089
1,1551806548324,0,10,10,1551806477,3523406137
1,1551806635946,0,10,10,1551806549,4009996771
1,1551806800655,0,10,10,1551806636,513443
1,1551806976991,0,10,10,1551806800,1611103162
1,1551807393377,0,10,10,1551807186,2382733667
1,1551807873966,0,10,10,1551807831,721534896
1,1551807892922,0,10,10,1551807873,721468072
1,1551807895759,0,10,10,1551807892,805310637
1,1551808049394,0,10,10,1551807895,463711
1,1551808158832,0,10,10,1551808049,657059
1,1551808313020,0,10,10,1551808158,3937127393
1,1551808388477,0,10,10,1551808312,187448
1,1551808483785,0,10,10,1551808388,2634279777
1,1551808824384,0,10,10,1551808483,109547
1,1551808838512,0,10,10,1551808824,2576989859
1,1551808884026,0,10,10,1551808866,33554
1,1551809071929,0,10,10,1551808884,973596723
1,1551809140245,0,10,10,1551809071,889375360
1,1551809196293,0,10,10,1551809139,3405922387
1,1551809258677,0,10,10,1551809195,469930312
1,1551809320935,0,10,10,1551809258,357944469
1,1551809489867,0,10,10,1551809320,1211698
1,1551809629074,0,10,10,1551809489,1143234
1,1551809639272,0,10,10,1551809628,3808430745
1,1551809800559,0,10,10,1551809638,839291684
1,1551809809492,0,10,10,1551809797,201355974
1,1551810363874,0,10,10,1551809810,543135
1,1551810441418,0,10,10,1551810363,1431687505
1,1551810458327,0,10,10,1551810441,1895866811
1,1551810514888,0,10,10,1551810458,3707919662
1,1551810526574,0,10,10,1551810515,2046856430
1,1551810578842,0,10,10,1551810527,1227162629
1,1551810609806,0,10,10,1551810579,88269
1,1551810745105,0,10,10,1551810609,3288702472
1,1551810821158,0,10,10,1551810745,5326
1,1551810904034,0,10,10,1551810821,1619042801
1,1551810960138,0,10,10,1551810904,1431678487
1,1551810981716,0,10,10,1551810960,29957
1,1551811193251,0,10,10,1551811139,11605
1,1551811361721,0,10,10,1551811193,49480
1,1551811402042,0,10,10,1551811362,1789602018
1,1551811648748,0,10,10,1551811642,15740
1,1551811719372,0,10,10,1551811649,234557
1,1551811723265,0,10,10,1551811719,2298483659
1,1551811931356,0,10,10,1551811723,3876093644
1,1551812099913,0,10,10,1551811930,3087476956
1,1551812111341,0,10,10,1551812099,27735
1,1551812709959,0,10,10,1551812547,2030468254
1,1551812729760,0,10,10,1551812709,14692
1,1551812759964,0,10,10,1551812730,188442
1,1551812823594,0,10,10,1551812760,36019
1,1551812883601,0,10,10,1551812823,626660
1,1551812983126,0,10,10,1551812883,2936162395
1,1551813067838,0,10,10,1551812983,253462
1,1551813077665,0,10,10,1551813067,3489683270
1,1551813104295,0,10,10,1551813077,2382432776
1,1551813138208,0,10,10,1551813104,24323
1,1551813294776,0,10,10,1551813138,836156
1,1551813313500,0,10,10,1551813294,9104
1,1551813330599,0,10,10,1551813313,9604812
1,1551813528988,0,10,10,1551813330,21168
1,1551813548106,0,10,10,1551813528,1591322869
1,1551813577064,0,10,10,1551813547,3006488818
1,1551813781148,0,10,10,1551813576,1644410246
1,1551813866322,0,10,10,1551813780,2863340281
1,1551814171402,0,10,10,1551813867,1375978340
1,1551814425496,0,10,10,1551814411,184585095
1,1551814514740,0,10,10,1551814460,89275
1,1551814558831,0,10,10,1551814514,2863340474
1,1551814600401,0,10,10,1551814558,1426155429
1,1551814609353,0,10,10,1551814599,3254801275
1,1551814664828,0,10,10,1551814609,4244686834
1,1551814769736,0,10,10,1551814664,345867
1,1551814806967,0,10,10,1551814769,2344
1,1551814815300,0,10,10,1551814806,2734706739
1,1551814883319,0,10,10,1551814814,2852159533
1,1551814956491,0,10,10,1551814883,419637328
1,1551815071618,0,10,10,1551814956,1979994047
1,1551815103889,0,10,10,1551815071,2577005037
1,1551815169570,0,10,10,1551815104,121810
1,1551815172616,0,10,10,1551815169,1493172303
1,1551815277282,0,10,10,1551815172,715913092
1,1551815378515,0,10,10,1551815278,2063856930
1,1551815540203,0,10,10,1551815378,499229
1,1551815952423,0,10,10,1551815540,1291888790
1,1551816074180,0,10,10,1551815952,1308915100
1,1551816126577,0,10,10,1551816074,805438882
1,1551816284725,0,10,10,1551816126,1376071850
1,1551816306405,0,10,10,1551816284,109
1,1551816399230,0,10,10,1551816306,2298591628
1,1551816453929,0,10,10,1551816399,3006520745
1,1551816749073,0,10,10,1551816453,3942671307
1,1551816812914,0,10,10,1551816748,330403765
1,1551816921445,0,10,10,1551816812,76167
1,1551817149245,0,10,10,1551816921,160838
1,1551817239068,0,10,10,1551817149,1526726873
1,1551817376675,0,10,10,1551817238,881555
1,1551817482453,0,10,10,1551817377,178023
1,1551817496441,0,10,10,1551817482,14669
1,1551817707699,0,10,10,1551817496,260052
1,1551817779764,0,10,10,1551817751,58443
1,1551817793866,0,10,10,1551817779,2516617443
1,1551818102417,0,10,10,1551818011,2651043493
1,1551818497361,0,10,10,1551818483,15395926
1,1551818637990,0,10,10,1551818497,3155173910
1,1551818766977,0,10,10,1551818638,872637766
1,1551819120550,0,10,10,1551819007,2885684735
1,1551819359793,0,10,10,1551819121,788530905
1,1551819381314,0,10,10,1551819359,3137386399
1,1551819394482,0,10,10,1551819380,100694368
1,1551819588839,0,10,10,1551819394,1292266029
1,1551819854595,0,10,10,1551819807,3825343421
1,1551819914463,0,10,10,1551819854,18206018
1,1551819948384,0,10,10,1551819915,98926
1,1551819980057,0,10,10,1551819948,2600550308
1,1551820057388,0,10,10,1551819979,3254963718
1,1551820102804,0,10,10,1551820056,4177569398
1,1551820154494,0,10,10,1551820102,3435996253
1,1551820188985,0,10,10,1551820154,2097284633
1,1551820734732,0,10,10,1551820188,1046073152
1,1551820864266,0,10,10,1551820735,2576980489
1,1551820959702,0,10,10,1551820864,2751723682
1,1551821026343,0,10,10,1551820959,2385197102
1,1551821198481,0,10,10,1551821026,20271
1,1551821363421,0,10,10,1551821349,35169
1,1551821508793,0,10,10,1551821363,3020858496
1,1551821515594,0,10,10,1551821508,2181052081
1,1551822370932,0,10,10,1551821515,424920
1,1551822528608,0,10,10,1551822371,3959859560
1,1551822810121,0,10,10,1551822757,2701207268
1,1551822812224,0,10,10,1551822810,1610
1,1551822901508,0,10,10,1551822812,2969707301
1,1551822915999,0,10,10,1551822901,3881
1,1551823074590,0,10,10,1551822916,21041
1,1551823151897,0,10,10,1551823074,2684567574
1,1551823217842,0,10,10,1551823151,856177
1,1551823244593,0,10,10,1551823217,436274863
1,1551823318604,0,10,10,1551823244,1124267431
1,1551823365042,0,10,10,1551823318,38678
1,1551823419059,0,10,10,1551823365,689887
1,1551823437900,0,10,10,1551823421,246266
1,1551823448192,0,10,10,1551823437,1717989369
1,1551823467698,0,10,10,1551823448,2030093167
1,1551823555617,0,10,10,1551823467,3187910732
1,1551823651218,0,10,10,1551823555,1778552268
1,1551823743609,0,10,10,1551823651,3221373154
1,1551823751696,0,10,10,1551823743,167775036
1,1551824074595,0,10,10,1551823752,1073822828
1,1551824158075,0,10,10,1551824074,2505462122
1,1551824388374,0,10,10,1551824158,2684435442
